Rot,VH,Team,Pitcher,Final,Open,Close,Run Line,Column1,Open OU,Column2,Close OU,Column3,Adj_Date,RunLine,OpenOU,CloseOU
903,V,MIL,FPERALTA,4,-125,-105,,-215,,-110,,-115,20210424,1.5,8,7.5
904,H,CUB,AALZOLAY,3,105,-105,,190,,-110,,-105,20210424,-1.5,8,7.5
905,V,WAS,JROSS,7,163,171,,-125,,-110,,-120,20210424,1.5,8,8
906,H,NYM,MSTROMAN,1,-190,-186,,105,,-110,,100,20210424,-1.5,8,8
909,V,PHI,ANOLA,7,-155,-174,,-125,,-110,,-115,20210424,-1.5,10,10
910,H,COL,ASENZATEL,5,135,162,,105,,-110,,-105,20210424,1.5,10,10
911,V,MIA,PLOPEZ,5,144,137,,-165,,-110,,100,20210424,1.5,7,7
912,H,SFO,KGAUSMAN,2,-165,-147,,145,,-110,,-120,20210424,-1.5,7,7
913,V,SDG,BSNELL-L,4,140,136,,-170,,-110,,-105,20210424,1.5,7,7
914,H,LAD,TBAUER,5,-160,-146,,150,,-110,,-115,20210424,-1.5,7,7
915,V,SEA,CFLEXEN,8,163,177,,-110,,-110,,-115,20210424,1.5,9,9
916,H,BOS,NEOVALDI,2,-190,-194,,-110,,-110,,-105,20210424,-1.5,9,9
917,V,KAN,BSINGER,2,-115,-114,,140,,-110,,-105,20210424,-1.5,7.5,8
918,H,DET,MBOYD-L,1,-105,104,,-160,,-110,,-115,20210424,1.5,7.5,8
919,V,LAA,GCANNING,2,125,137,,-150,,-110,,-120,20210424,1.5,9,8.5
920,H,HOU,JODORIZZI,16,-145,-147,,130,,-110,,100,20210424,-1.5,9,8.5
921,V,NYY,GCOLE,2,-105,-120,,155,,-110,,100,20210424,-1.5,6.5,6.5
922,H,CLE,SBIEBER,1,-115,110,,-175,,-110,,-120,20210424,1.5,6.5,6.5
923,V,TOR,RRAY-L,3,-105,127,,-170,,-110,,-110,20210424,1.5,8.5,8.5
924,H,TAM,BHONEYWEL,5,-115,-137,,150,,-110,,-110,20210424,-1.5,8.5,8.5
925,V,OAK,CBASSITT,7,-150,-158,,-110,,-110,,-125,20210424,-1.5,10,9
926,H,BAL,WLEBLANC-L,2,130,148,,-110,,-110,,105,20210424,1.5,10,9
927,V,TEX,KGIBSON,1,144,160,,-140,,-110,,-115,20210424,1.5,8,7.5
928,H,CWS,DKEUCHEL-L,2,-165,-170,,120,,-110,,-105,20210424,-1.5,8,7.5
929,V,PIT,TCAHILL,6,170,190,,-110,,-110,,-105,20210424,1.5,8,8
930,H,MIN,MPINEDA,2,-200,-210,,-110,,-110,,-115,20210424,-1.5,8,8
951,V,WAS,PCORBIN-L,0,135,135,,-160,,100,,100,20210425,1.5,8.5,7.5
952,H,NYM,TWALKER,4,-160,-145,,140,,-120,,-120,20210425,-1.5,8.5,7.5
955,V,CIN,LCASTILLO,2,100,115,,-190,,-110,,-105,20210425,1.5,8,7
956,H,STL,JFLAHERTY,5,-120,-125,,170,,-110,,-115,20210425,-1.5,8,7
957,V,MIL,BWOODRUFF,6,-140,-132,,135,,-110,,-120,20210425,-1.5,6.5,6.5
958,H,CUB,JARRIETA,0,120,122,,-155,,-110,,100,20210425,1.5,6.5,6.5
959,V,PHI,CANDERSON,2,-105,100,,-185,,-110,,-105,20210425,1.5,10.5,11.5
960,H,COL,JGRAY,12,-115,-110,,165,,-110,,-115,20210425,-1.5,10.5,11.5
961,V,MIA,RDETWILER-L,3,130,146,,-150,,-102,,-115,20210425,1.5,8,8
962,H,SFO,LWEBB,4,-150,-156,,130,,100,,-105,20210425,-1.5,8,8
963,V,SDG,JMUSGROVE,8,110,114,,-200,,-105,,-125,20210425,1.5,7.5,7
964,H,LAD,DMAY,7,-130,-124,,175,,-115,,105,20210425,-1.5,7.5,7
965,V,OAK,JLUZARDO-L,1,-140,-123,,130,,-105,,-115,20210425,-1.5,8,8
966,H,BAL,JMEANS-L,8,120,113,,-150,,-115,,-105,20210425,1.5,8,8
967,V,SEA,NMARGEVIC-L,3,175,175,,-115,,-120,,-105,20210425,1.5,9,8.5
968,H,BOS,ERODRIGUE-L,5,-210,-190,,-105,,100,,-115,20210425,-1.5,9,8.5
969,V,NYY,JTAILLON,3,-125,-126,,130,,100,,-105,20210425,-1.5,8.5,8
970,H,CLE,TMCKENZIE,7,105,116,,-150,,-120,,-115,20210425,1.5,8.5,8
971,V,KAN,DDUFFY-L,4,-135,-115,,140,,-105,,-110,20210425,-1.5,8,8.5
972,H,DET,MFULMER,0,115,105,,-160,,-115,,-110,20210425,1.5,8,8.5
973,V,TOR,HRYU-L,1,-130,-116,,140,,-110,,-115,20210425,-1.5,7.5,7.5
974,H,TAM,LPATINO,0,110,106,,-160,,-110,,-105,20210425,1.5,7.5,7.5
975,V,TEX,KARIHARA,4,175,165,,-130,,100,,-115,20210425,1.5,7.5,7.5
976,H,CWS,MKOPECH,8,-210,-180,,110,,-120,,-105,20210425,-1.5,7.5,7.5
977,V,LAA,DBUNDY,4,115,128,,-170,,-115,,-110,20210425,1.5,8,8
978,H,HOU,LMCCULLER,2,-135,-138,,150,,-105,,-110,20210425,-1.5,8,8
979,V,PIT,WCROWE,6,175,170,,-120,,-120,,-115,20210425,1.5,8,8.5
980,H,MIN,MSHOEMAKE,2,-210,-185,,100,,100,,-105,20210425,-1.5,8,8.5
981,V,ARI,ZGALLEN,5,115,119,,-200,,110,,-115,20210425,1.5,7,6.5
982,H,ATL,BWILSON,0,-135,-129,,175,,-130,,-105,20210425,-1.5,7,6.5
983,V,ARI,MBUMGARNE-L,7,165,170,,-140,,105,,-130,20210425,1.5,7,6.5
984,H,ATL,DSMYLY-L,0,-195,-185,,120,,-125,,110,20210425,-1.5,7,6.5
901,V,CUB,ZDAVIES,7,140,179,,-125,,-105,,-115,20210426,1.5,8.5,8.5
902,H,ATL,CMORTON,8,-165,-198,,105,,-115,,-105,20210426,-1.5,8.5,8.5
903,V,MIA,TROGERS-L,8,150,153,,-155,,100,,-110,20210426,1.5,6.5,6.5
904,H,MIL,CBURNES,0,-180,-163,,135,,-120,,-110,20210426,-1.5,6.5,6.5
905,V,PHI,ZWHEELER,2,-110,-107,,150,,-115,,-115,20210426,-1.5,8,8
906,H,STL,AWAINWRIG,1,-110,-103,,-170,,-105,,-105,20210426,1.5,8,8
907,V,COL,AGOMBER-L,0,140,155,,-145,,-105,,-110,20210426,1.5,7.5,7.5
908,H,SFO,ADESCLAFA,12,-165,-165,,125,,-115,,-110,20210426,-1.5,7.5,7.5
909,V,CIN,TMAHLE,5,145,170,,-135,,-110,,-110,20210426,1.5,7,7.5
910,H,LAD,JURIAS-L,3,-170,-185,,115,,-110,,-110,20210426,-1.5,7,7.5
911,V,KAN,BKELLER,3,-110,-105,,155,,-120,,100,20210426,-1.5,7.5,8.5
912,H,DET,STURNBULL,2,-110,-105,,-175,,100,,-120,20210426,1.5,7.5,8.5
913,V,MIN,JBERRIOS,3,-120,-119,,135,,100,,-120,20210426,-1.5,8,7
914,H,CLE,ZPLESAC,5,100,109,,-155,,-120,,100,20210426,1.5,8,7
915,V,NYY,DGARCIA,2,-180,-160,,-110,,-115,,-120,20210426,-1.5,9,9
916,H,BAL,MHARVEY,4,150,150,,-110,,-105,,100,20210426,1.5,9,9
917,V,OAK,SMANAEA-L,2,-120,-108,,145,,-105,,100,20210426,-1.5,8.5,8.5
918,H,TAM,RHILL-L,1,100,-102,,-165,,-115,,-120,20210426,1.5,8.5,8.5
919,V,LAA,SOHTANI--,9,-170,-160,,-105,,-120,,100,20210426,-1.5,9,9
920,H,TEX,JLYLES,4,145,150,,-115,,100,,-120,20210426,1.5,9,9
921,V,SEA,JSHEFFIEL-L,2,140,164,,-130,,-115,,105,20210426,1.5,9,9
922,H,HOU,JURQUIDY,5,-165,-177,,110,,-105,,-125,20210426,-1.5,9,9
951,V,CUB,TWILLIAMS,0,145,150,,-140,,-120,,-110,20210427,1.5,8.5,8.5
952,H,ATL,IANDERSON,5,-170,-160,,120,,100,,-110,20210427,-1.5,8.5,8.5
953,V,MIA,DCASTANO-L,4,140,135,,-165,,-120,,-110,20210427,1.5,8,8
954,H,MIL,AHOUSER,5,-165,-145,,145,,100,,-110,20210427,-1.5,8,8
955,V,PHI,ZEFLIN,2,-110,-109,,155,,-115,,-120,20210427,-1.5,8.5,8
956,H,STL,CMARTINEZ,5,-110,-101,,-175,,-105,,100,20210427,1.5,8.5,8
957,V,SDG,CPADDACK,1,-165,-148,,100,,-110,,100,20210427,-1.5,9,9.5
958,H,ARI,MKELLY,5,140,138,,-120,,-110,,-120,20210427,1.5,9,9.5
959,V,COL,CGONZALEZ,7,145,155,,-140,,-115,,-120,20210427,1.5,8,7.5
960,H,SFO,ASANCHEZ,5,-170,-165,,120,,-105,,100,20210427,-1.5,8,7.5
961,V,CIN,JHOFFMAN,6,185,230,,105,,-105,,100,20210427,1.5,7.5,7.5
962,H,LAD,WBUEHLER,5,-225,-260,,-125,,-115,,-120,20210427,-1.5,7.5,7.5
963,V,MIN,KMAEDA,4,-110,-113,,145,,-110,,-120,20210427,-1.5,8.5,7.5
964,H,CLE,ACIVALE,7,-110,103,,-165,,-110,,100,20210427,1.5,8.5,7.5
965,V,NYY,CKLUBER,5,-170,-176,,-130,,-105,,-120,20210427,-1.5,10,9
966,H,BAL,BZIMMERMA-L,1,145,163,,110,,-115,,100,20210427,1.5,10,9
967,V,OAK,FMONTAS,3,-125,102,,-210,,-105,,-105,20210427,1.5,8.5,8.5
968,H,TAM,MWACHA,4,105,-112,,185,,-115,,-115,20210427,-1.5,8.5,8.5
969,V,LAA,JQUINTANA-L,1,-160,-152,,-105,,-120,,-115,20210427,-1.5,9,9
970,H,TEX,MFOLTYNEW,6,135,142,,-115,,100,,-105,20210427,1.5,9,9
971,V,DET,JURENA,5,190,215,,105,,-120,,-110,20210427,1.5,8,7.5
972,H,CWS,LGIOLITO,2,-235,-245,,-125,,100,,-110,20210427,-1.5,8,7.5
973,V,SEA,MGONZALES-L,0,150,175,,-115,,-110,,-120,20210427,1.5,8.5,8.5
974,H,HOU,CJAVIER,2,-180,-190,,-105,,-110,,100,20210427,-1.5,8.5,8.5
975,V,KAN,JJUNIS,1,-115,103,,-210,,-105,,-105,20210427,1.5,8,8
976,H,PIT,TANDERSON-L,2,-105,-113,,185,,-115,,-115,20210427,-1.5,8,8
977,V,WAS,MSCHERZER,5,-150,-117,,135,,-115,,-110,20210427,-1.5,8.5,8.5
978,H,TOR,TTHORNTON,9,130,107,,-155,,-105,,-110,20210427,1.5,8.5,8.5
979,V,BOS,GRICHARDS,2,130,136,,-155,,-120,,-120,20210427,1.5,8.5,8.5
980,H,NYM,DPETERSON-L,1,-150,-146,,135,,100,,100,20210427,-1.5,8.5,8.5
901,V,MIA,SALCANTAR,6,-110,-113,,140,,-105,,-110,20210428,-1.5,7.5,8
902,H,MIL,ZGODLEY,2,-110,103,,-160,,-115,,-110,20210428,1.5,7.5,8
903,V,CIN,SGRAY,0,170,190,,-120,,-120,,-120,20210428,1.5,7.5,7.5
904,H,LAD,CKERSHAW-L,8,-200,-210,,100,,100,,100,20210428,-1.5,7.5,7.5
905,V,CUB,KHENDRICK,0,115,123,,-170,,-110,,100,20210428,1.5,8.5,9
906,H,ATL,HYNOA,10,-135,-133,,150,,-110,,-120,20210428,-1.5,8.5,9
907,V,PHI,VVELASQUE,5,100,-105,,-200,,-115,,-120,20210428,1.5,8.5,8.5
908,H,STL,JOVIEDO,3,-120,-105,,175,,-105,,100,20210428,-1.5,8.5,8.5
909,V,SDG,RWEATHERS-L,12,-160,-156,,100,,-110,,-110,20210428,-1.5,9,9
910,H,ARI,RSMITH,3,135,146,,-120,,-110,,-110,20210428,1.5,9,9
911,V,COL,GMARQUEZ,3,115,132,,-180,,105,,-120,20210428,1.5,7,7
912,H,SFO,AWOOD-L,7,-135,-142,,160,,-125,,100,20210428,-1.5,7,7
913,V,MIN,JHAPP-L,10,-125,-122,,125,,100,,-115,20210428,-1.5,9.5,8.5
914,H,CLE,LALLEN-L,2,105,112,,-145,,-120,,-105,20210428,1.5,9.5,8.5
915,V,NYY,DGERMAN,7,-180,-147,,100,,-105,,-110,20210428,-1.5,9.5,10
916,H,BAL,DKREMER,0,150,137,,-120,,-115,,-110,20210428,1.5,9.5,10
917,V,OAK,CIRVIN-L,0,145,160,,-145,,100,,100,20210428,1.5,7.5,7.5
918,H,TAM,TGLASNOW,2,-170,-170,,125,,-120,,-120,20210428,-1.5,7.5,7.5
919,V,LAA,ACOBB,4,-130,-125,,125,,-120,,-105,20210428,-1.5,8.5,9
920,H,TEX,DDUNNING,3,110,115,,-145,,100,,-115,20210428,1.5,8.5,9
921,V,SEA,JDUNN,5,180,190,,-110,,-110,,-115,20210428,1.5,8.5,8.5
922,H,HOU,ZGREINKE,7,-220,-210,,-110,,-110,,-105,20210428,-1.5,8.5,8.5
925,V,KAN,MMINOR-L,9,-130,-125,,135,,-105,,-120,20210428,-1.5,8,8
926,H,PIT,MKELLER,6,110,115,,-155,,-115,,100,20210428,1.5,8,8
927,V,BOS,NPIVETTA,1,200,240,,105,,-120,,100,20210428,1.5,7,7
928,H,NYM,JDEGROM,0,-250,-270,,-125,,100,,-120,20210428,-1.5,7,7
929,V,WAS,EFEDDE,8,140,163,,-125,,-120,,100,20210428,1.5,9.5,9.5
930,H,TOR,SMATZ-L,2,-165,-176,,105,,100,,-120,20210428,-1.5,9.5,9.5
951,V,PHI,ANOLA,3,-135,-117,,145,,105,,-105,20210429,-1.5,7,7
952,H,STL,KKIM-L,4,115,107,,-165,,-125,,-115,20210429,1.5,7,7
953,V,CUB,AALZOLAY,9,125,120,,-165,,-115,,100,20210429,1.5,9,9.5
954,H,ATL,BWILSON,3,-145,-130,,145,,-105,,-120,20210429,-1.5,9,9.5
955,V,LAD,TBAUER,1,-160,-200,,-125,,-120,,100,20210429,-1.5,7.5,7.5
956,H,MIL,ELAUER-L,2,135,180,,105,,100,,-120,20210429,1.5,7.5,7.5
957,V,COL,ASENZATEL,3,135,118,,-185,,100,,-115,20210429,1.5,9,9
958,H,ARI,LWEAVER,5,-160,-128,,165,,-120,,-105,20210429,-1.5,9,9
959,V,NYY,JMONTGOME-L,3,-170,-180,,-130,,-125,,-115,20210429,-1.5,9,9.5
960,H,BAL,JLOPEZ,4,145,165,,110,,105,,-105,20210429,1.5,9,9.5
961,V,OAK,CBASSITT,3,-110,102,,160,,-105,,-120,20210429,-1.5,8,7.5
962,H,TAM,SMCCLANAH-L,2,-110,-112,,-180,,-115,,100,20210429,1.5,8,7.5
963,V,SEA,YKIKUCHI-L,1,135,150,,-135,,-115,,-115,20210429,1.5,9,9
964,H,HOU,LGARCIA,0,-160,-160,,115,,-105,,-105,20210429,-1.5,9,9
965,V,BOS,MPEREZ-L,1,-135,-109,,140,,-105,,-115,20210429,-1.5,9,8.5
966,H,TEX,KGIBSON,4,115,-101,,-160,,-115,,-105,20210429,1.5,9,8.5
969,V,DET,CMIZE,1,175,180,,-135,,100,,100,20210429,1.5,6,6
970,H,CWS,CRODON-L,3,-210,-200,,115,,-120,,-120,20210429,-1.5,6,6
971,V,DET,MBOYD-L,0,120,136,,-165,,-120,,-120,20210429,1.5,6,6
972,H,CWS,DCEASE,11,-140,-146,,145,,100,,100,20210429,-1.5,6,6
901,V,STL,JGANT,7,-120,106,,-205,,-115,,100,20210430,1.5,7.5,8
902,H,PIT,JBRUBAKER,3,100,-116,,180,,-105,,-120,20210430,-1.5,7.5,8
903,V,NYM,MSTROMAN,1,-145,-160,,-110,,100,,-115,20210430,-1.5,8.5,8.5
904,H,PHI,CANDERSON,2,125,150,,-110,,-120,,-105,20210430,1.5,8.5,8.5
905,V,MIA,PLOPEZ,1,-110,-125,,135,,-110,,-110,20210430,-1.5,8,8.5
906,H,WAS,JLESTER-L,2,-110,115,,-155,,-110,,-110,20210430,1.5,8,8.5
907,V,CUB,JARRIETA,6,105,110,,-175,,-110,,-120,20210430,1.5,9,8.5
908,H,CIN,WMILEY-L,8,-125,-120,,155,,-110,,100,20210430,-1.5,9,8.5
909,V,LAD,EUCETA,1,-130,-102,,155,,-120,,-120,20210430,-1.5,7.5,8
910,H,MIL,FPERALTA,3,110,-108,,-175,,100,,100,20210430,1.5,7.5,8
911,V,COL,JGRAY,2,105,115,,-175,,-115,,-110,20210430,1.5,8.5,8.5
912,H,ARI,MBUMGARNE-L,7,-125,-125,,155,,-105,,-110,20210430,-1.5,8.5,8.5
913,V,SFO,LWEBB,2,170,178,,-130,,-105,,-110,20210430,1.5,7.5,7.5
914,H,SDG,YDARVISH,3,-200,-196,,110,,-115,,-110,20210430,-1.5,7.5,7.5
915,V,DET,TSKUBAL-L,0,280,330,,170,,-120,,-120,20210430,1.5,7.5,7.5
916,H,NYY,GCOLE,10,-350,-400,,-190,,100,,100,20210430,-1.5,7.5,7.5
917,V,HOU,LMCCULLER,9,-125,-126,,125,,-115,,100,20210430,-1.5,7.5,8
918,H,TAM,RYARBROUG-L,2,105,116,,-145,,-105,,-120,20210430,1.5,7.5,8
919,V,BOS,NEOVALDI,6,-170,-155,,-105,,-105,,-110,20210430,-1.5,8.5,8.5
920,H,TEX,KARIHARA,1,145,145,,-115,,-115,,-110,20210430,1.5,8.5,8.5
921,V,KAN,BSINGER,1,115,130,,-160,,-120,,100,20210430,1.5,7.5,8.5
922,H,MIN,MPINEDA,9,-135,-140,,140,,100,,-120,20210430,-1.5,7.5,8.5
923,V,CLE,SBIEBER,5,-145,-138,,125,,-120,,105,20210430,-1.5,6.5,7
924,H,CWS,DKEUCHEL-L,3,125,128,,-145,,100,,-125,20210430,1.5,6.5,7
925,V,BAL,JMEANS-L,3,110,119,,-175,,-115,,-110,20210430,1.5,7.5,8
926,H,OAK,MFIERS,2,-130,-129,,155,,-105,,-110,20210430,-1.5,7.5,8
927,V,LAA,AHEANEY-L,4,-145,-148,,110,,-105,,105,20210430,-1.5,8,8.5
928,H,SEA,CFLEXEN,7,125,138,,-130,,-115,,-125,20210430,1.5,8,8.5
929,V,ATL,DSMYLY-L,5,-105,110,,-175,,-120,,-115,20210430,1.5,10.5,9.5
930,H,TOR,RRAY-L,13,-115,-120,,155,,100,,-105,20210430,-1.5,10.5,9.5
951,V,MIA,PCAMPBELL,2,105,137,,-155,,-105,,-120,20210501,1.5,8.5,7.5
952,H,WAS,PCORBIN-L,7,-125,-147,,135,,-115,,100,20210501,-1.5,8.5,7.5
953,V,CUB,ZDAVIES,3,135,145,,-140,,-110,,-115,20210501,1.5,9,8.5
954,H,CIN,LCASTILLO,2,-160,-155,,120,,-110,,-105,20210501,-1.5,9,8.5
955,V,NYM,TWALKER,5,100,-103,,-200,,-115,,-110,20210501,1.5,7.5,8
956,H,PHI,ZWHEELER,4,-120,-107,,175,,-105,,-110,20210501,-1.5,7.5,8
957,V,STL,JFLAHERTY,12,-135,-150,,105,,-105,,-120,20210501,-1.5,7.5,7
958,H,PIT,TCAHILL,5,115,140,,-125,,-115,,100,20210501,1.5,7.5,7
959,V,LAD,DMAY,5,-115,-125,,135,,-125,,-115,20210501,-1.5,7,7
960,H,MIL,BWOODRUFF,6,-105,115,,-155,,105,,-105,20210501,1.5,7,7
961,V,COL,AGOMBER-L,14,150,161,,-140,,-115,,-110,20210501,1.5,8,8.5
962,H,ARI,ZGALLEN,6,-180,-172,,120,,-105,,-110,20210501,-1.5,8,8.5
963,V,SFO,ADESCLAFA,2,145,162,,-140,,-110,,-120,20210501,1.5,7,7
964,H,SDG,BSNELL-L,6,-170,-174,,120,,-110,,100,20210501,-1.5,7,7
965,V,DET,STURNBULL,4,175,195,,-105,,-125,,-110,20210501,1.5,8,8.5
966,H,NYY,JTAILLON,6,-210,-215,,-115,,105,,-110,20210501,-1.5,8,8.5
967,V,KAN,DDUFFY-L,11,-105,134,,-150,,-125,,-115,20210501,1.5,9,8
968,H,MIN,MSHOEMAKE,3,-115,-144,,130,,105,,-105,20210501,-1.5,9,8
969,V,CLE,TMCKENZIE,3,145,152,,-135,,-105,,-110,20210501,1.5,8.5,8
970,H,CWS,LLYNN,7,-170,-162,,115,,-115,,-110,20210501,-1.5,8.5,8
971,V,BAL,MHARVEY,8,145,170,,-125,,-105,,-120,20210501,1.5,8,8
972,H,OAK,JLUZARDO-L,4,-170,-185,,105,,-115,,100,20210501,-1.5,8,8
973,V,HOU,JURQUIDY,3,-110,-109,,145,,-125,,-115,20210501,-1.5,8,7.5
974,H,TAM,JFLEMING-L,1,-110,-101,,-165,,105,,-105,20210501,1.5,8,7.5
975,V,BOS,ERODRIGUE-L,6,-180,-174,,-120,,-105,,-115,20210501,-1.5,8.5,8.5
976,H,TEX,JLYLES,8,150,162,,100,,-115,,-105,20210501,1.5,8.5,8.5
977,V,LAA,GCANNING,10,-140,-136,,120,,-105,,-115,20210501,-1.5,8.5,8.5
978,H,SEA,LNEWSOME,5,120,126,,-140,,-115,,-105,20210501,1.5,8.5,8.5
979,V,ATL,CMORTON,5,-140,-138,,105,,-115,,-110,20210501,-1.5,10.5,10.5
980,H,TOR,TBERGEN-L,6,120,128,,-125,,-105,,-110,20210501,1.5,10.5,10.5
901,V,MIA,TROGERS-L,1,125,143,,-165,,100,,100,20210502,1.5,7,7
902,H,WAS,MSCHERZER,3,-145,-153,,145,,-120,,-120,20210502,-1.5,7,7
903,V,STL,CMARTINEZ,3,-140,-130,,135,,-125,,-110,20210502,-1.5,8.5,8
904,H,PIT,WCROWE,0,120,120,,-155,,105,,-110,20210502,1.5,8.5,8
905,V,CUB,TWILLIAMS,12,135,152,,-140,,-120,,100,20210502,1.5,8.5,9
906,H,CIN,TMAHLE,13,-160,-162,,120,,100,,-120,20210502,-1.5,8.5,9
907,V,LAD,JURIAS-L,16,-190,-200,,-125,,-115,,-110,20210502,-1.5,8.5,8
908,H,MIL,ABETTINGE,4,160,180,,105,,-105,,-110,20210502,1.5,8.5,8
909,V,COL,CGONZALEZ,4,130,132,,-160,,-110,,-120,20210502,1.5,9,9
910,H,ARI,MKELLY,8,-150,-142,,140,,-110,,100,20210502,-1.5,9,9
911,V,SFO,KGAUSMAN,7,145,165,,-135,,-120,,-120,20210502,1.5,6.5,7
912,H,SDG,JMUSGROVE,1,-170,-180,,115,,100,,100,20210502,-1.5,6.5,7
913,V,NYM,DPETERSON-L,8,-105,115,,-185,,-110,,-125,20210502,1.5,9,8
914,H,PHI,ZEFLIN,7,-115,-125,,165,,-110,,105,20210502,-1.5,9,8
915,V,DET,JURENA,0,200,210,,105,,-105,,-120,20210502,1.5,9,8
916,H,NYY,CKLUBER,2,-250,-240,,-125,,-115,,100,20210502,-1.5,9,8
917,V,HOU,CJAVIER,4,-135,-125,,130,,-115,,-115,20210502,-1.5,8,8
918,H,TAM,RHILL-L,5,115,115,,-150,,-105,,-105,20210502,1.5,8,8
919,V,CLE,ZPLESAC,5,140,148,,-145,,-110,,-115,20210502,1.5,8,7.5
920,H,CWS,LGIOLITO,0,-165,-158,,125,,-110,,-105,20210502,-1.5,8,7.5
921,V,KAN,BKELLER,4,150,190,,-110,,-110,,-120,20210502,1.5,8.5,8.5
922,H,MIN,JBERRIOS,13,-180,-210,,-110,,-110,,100,20210502,-1.5,8.5,8.5
923,V,BOS,GRICHARDS,3,-145,-120,,130,,-115,,-105,20210502,-1.5,9,9
924,H,TEX,MFOLTYNEW,5,125,110,,-150,,-105,,-115,20210502,1.5,9,9
925,V,BAL,BZIMMERMA-L,5,160,180,,-115,,-115,,-110,20210502,1.5,8.5,8.5
926,H,OAK,SMANAEA-L,7,-190,-200,,-105,,-105,,-110,20210502,-1.5,8.5,8.5
927,V,LAA,DBUNDY,0,-140,-154,,100,,-115,,-110,20210502,-1.5,8,8.5
928,H,SEA,JSHEFFIEL-L,2,120,144,,-120,,-105,,-110,20210502,1.5,8,8.5
929,V,ATL,IANDERSON,2,-140,-125,,120,,-120,,-115,20210502,-1.5,10.5,10.5
930,H,TOR,RSTRIPLIN,7,120,115,,-140,,100,,-105,20210502,1.5,10.5,10.5
951,V,MIL,AHOUSER,3,-110,-110,,-220,,-115,,100,20210503,1.5,8.5,9
952,H,PHI,VVELASQUE,4,-110,100,,195,,-105,,-120,20210503,-1.5,8.5,9
955,V,NYM,JLUCCHESI-L,5,110,120,,-175,,-105,,100,20210503,1.5,8.5,8.5
956,H,STL,AWAINWRIG,6,-130,-130,,155,,-115,,-120,20210503,-1.5,8.5,8.5
959,V,PIT,TANDERSON-L,0,155,164,,-130,,-110,,-115,20210503,1.5,8,9
960,H,SDG,MDIAZ,2,-185,-178,,110,,-110,,-105,20210503,-1.5,8,9
961,V,TEX,DDUNNING,5,155,163,,-130,,-110,,100,20210503,1.5,8.5,8.5
962,H,MIN,KMAEDA,6,-185,-176,,110,,-110,,-120,20210503,-1.5,8.5,8.5
963,V,CLE,ACIVALE,8,-105,-112,,145,,-110,,-110,20210503,-1.5,8.5,8.5
964,H,KAN,DLYNCH-L,6,-115,102,,-165,,-110,,-110,20210503,1.5,8.5,8.5
965,V,TAM,TGLASNOW,7,-110,-148,,110,,-115,,-110,20210503,-1.5,8,7.5
966,H,LAA,JQUINTANA-L,3,-110,138,,-130,,-105,,-110,20210503,1.5,8,7.5
967,V,TOR,SMATZ-L,4,-110,110,,-190,,-110,,-110,20210503,1.5,8.5,8.5
968,H,OAK,FMONTAS,5,-110,-120,,170,,-110,,-110,20210503,-1.5,8.5,8.5
969,V,BAL,DKREMER,5,120,115,,-170,,100,,100,20210503,1.5,8.5,8.5
970,H,SEA,ESWANSON,3,-140,-125,,150,,-120,,-120,20210503,-1.5,8.5,8.5
901,V,ARI,RSMITH,3,120,135,,-165,,100,,100,20210504,1.5,7.5,8
902,H,MIA,SALCANTAR,9,-140,-145,,145,,-120,,-120,20210504,-1.5,7.5,8
903,V,ATL,HYNOA,6,-130,-124,,120,,-110,,100,20210504,-1.5,9,9
904,H,WAS,JROSS,1,110,114,,-140,,-110,,-120,20210504,1.5,9,9
905,V,MIL,ELAUER-L,5,165,155,,-145,,-105,,-115,20210504,1.5,7.5,7.5
906,H,PHI,ANOLA,6,-195,-165,,125,,-115,,-105,20210504,-1.5,7.5,7.5
913,V,PIT,MKELLER,2,190,215,,-105,,100,,100,20210504,1.5,7.5,8
914,H,SDG,DLAMET,1,-235,-245,,-115,,-120,,-120,20210504,-1.5,7.5,8
915,V,HOU,ZGREINKE,3,-110,105,,-185,,-110,,-120,20210504,1.5,8.5,8.5
916,H,NYY,DGERMAN,7,-110,-115,,165,,-110,,100,20210504,-1.5,8.5,8.5
917,V,DET,MFULMER,7,160,160,,-130,,-120,,-120,20210504,1.5,8.5,9
918,H,BOS,NPIVETTA,11,-190,-170,,110,,100,,100,20210504,-1.5,8.5,9
919,V,TEX,KGIBSON,6,125,145,,-135,,-105,,-105,20210504,1.5,8.5,8.5
920,H,MIN,JHAPP-L,3,-145,-155,,115,,-115,,-115,20210504,-1.5,8.5,8.5
921,V,CLE,PMATON,7,105,127,,-160,,-105,,100,20210504,1.5,9,9.5
922,H,KAN,MMINOR-L,3,-125,-137,,140,,-115,,-120,20210504,-1.5,9,9.5
923,V,TAM,SMCCLANAH-L,8,-105,103,,-190,,-110,,-120,20210504,1.5,8.5,8.5
924,H,LAA,ACOBB,3,-115,-113,,170,,-110,,100,20210504,-1.5,8.5,8.5
925,V,TOR,AKAY-L,1,-105,110,,-180,,-120,,-120,20210504,1.5,8.5,8.5
926,H,OAK,CIRVIN-L,4,-115,-120,,160,,100,,100,20210504,-1.5,8.5,8.5
927,V,BAL,JLOPEZ,2,110,111,,-180,,100,,-115,20210504,1.5,8.5,8.5
928,H,SEA,JDUNN,5,-130,-121,,160,,-120,,-105,20210504,-1.5,8.5,8.5
